198,117,372.40,24.97,39.24,10.03,0.65,-1,-1,-1
199,2,247.52,387.95,64.04,14.02,0.84,-1,-1,-1
199,117,373.56,24.97,36.93,9.37,0.70,-1,-1,-1
200,2,247.64,387.94,63.81,14.03,0.84,-1,-1,-1
200,117,373.94,24.98,36.15,9.11,0.71,-1,-1,-1
201,2,247.76,387.95,63.56,14.03,0.84,-1,-1,-1
201,117,374.01,24.98,36.00,9.02,0.72,-1,-1,-1
202,2,247.87,387.95,63.32,14.03,0.84,-1,-1,-1
202,117,373.97,24.98,36.07,8.98,0.73,-1,-1,-1
203,2,247.98,387.95,63.10,14.03,0.84,-1,-1,-1
203,117,373.13,24.32,38.43,9.64,0.75,-1,-1,-1
204,2,248.08,387.96,62.89,14.03,0.84,-1,-1,-1
204,117,372.90,24.07,39.12,9.88,0.76,-1,-1,-1
205,2,249.71,387.96,60.29,13.36,0.84,-1,-1,-1
205,117,372.89,23.98,39.25,9.98,0.77,-1,-1,-1
206,2,250.25,387.97,59.46,13.11,0.84,-1,-1,-1
206,117,372.95,23.95,39.16,10.01,0.77,-1,-1,-1
207,2,249.05,387.30,61.94,13.69,0.83,-1,-1,-1
207,117,373.03,23.95,39.00,10.02,0.76,-1,-1,-1
208,2,248.37,387.06,62.67,13.90,0.83,-1,-1,-1
208,117,374.20,23.95,36.65,9.37,0.74,-1,-1,-1
209,2,248.17,386.97,62.83,13.98,0.83,-1,-1,-1
209,117,374.62,23.95,35.82,9.11,0.74,-1,-1,-1
210,2,248.43,386.95,62.87,14.01,0.83,-1,-1,-1
210,117,374.72,23.96,35.61,9.02,0.73,-1,-1,-1
211,2,249.81,386.94,60.32,13.36,0.83,-1,-1,-1
211,117,374.71,23.96,35.63,8.99,0.69,-1,-1,-1
212,2,250.26,386.95,59.50,13.11,0.83,-1,-1,-1
212,117,374.19,23.30,37.99,9.65,0.74,-1,-1,-1
213,2,249.41,386.95,61.89,13.69,0.83,-1,-1,-1
213,117,374.07,23.06,38.71,9.89,0.75,-1,-1,-1
214,2,250.43,386.95,60.10,13.24,0.83,-1,-1,-1
214,117,375.17,22.97,36.70,9.33,0.73,-1,-1,-1
215,2,250.77,386.96,59.50,13.07,0.83,-1,-1,-1
215,117,375.56,22.95,35.98,9.11,0.76,-1,-1,-1
216,2,250.84,386.97,59.39,13.01,0.83,-1,-1,-1
216,117,375.65,22.94,35.79,9.02,0.73,-1,-1,-1
217,2,249.51,386.30,62.06,13.65,0.83,-1,-1,-1
217,117,375.27,22.94,35.90,9.00,0.74,-1,-1,-1
218,2,249.09,386.06,62.89,13.89,0.83,-1,-1,-1
218,117,375.06,22.95,36.06,8.99,0.76,-1,-1,-1
219,2,249.28,385.97,63.17,13.98,0.83,-1,-1,-1
219,117,373.78,22.29,38.52,9.65,0.76,-1,-1,-1
220,2,250.65,385.94,60.67,13.36,0.83,-1,-1,-1
220,117,373.36,22.05,39.31,9.89,0.75,-1,-1,-1
221,2,251.10,385.94,59.85,13.11,0.83,-1,-1,-1
221,117,373.62,21.96,39.42,9.99,0.75,-1,-1,-1
222,2,251.19,385.94,59.70,13.02,0.84,-1,-1,-1
222,117,374.90,21.93,37.13,9.37,0.74,-1,-1,-1
223,2,251.15,385.95,59.78,12.99,0.84,-1,-1,-1
223,117,375.36,21.93,36.28,9.12,0.74,-1,-1,-1
224,2,250.13,385.29,62.48,13.65,0.84,-1,-1,-1
224,117,375.50,21.94,36.04,9.03,0.73,-1,-1,-1
225,2,249.84,385.05,63.30,13.89,0.84,-1,-1,-1
225,117,374.66,21.27,38.40,9.67,0.72,-1,-1,-1
226,2,249.81,384.96,63.45,13.98,0.84,-1,-1,-1
226,117,374.77,21.03,39.06,9.90,0.70,-1,-1,-1
227,2,249.86,384.93,63.36,14.02,0.84,-1,-1,-1
227,117,374.88,20.95,39.18,9.99,0.70,-1,-1,-1
228,2,249.95,384.93,63.19,14.03,0.85,-1,-1,-1
228,117,374.99,20.92,39.09,10.02,0.72,-1,-1,-1
229,2,251.31,384.93,60.47,13.37,0.85,-1,-1,-1
229,117,375.09,20.92,38.93,10.03,0.72,-1,-1,-1
230,2,251.77,384.94,59.53,13.12,0.85,-1,-1,-1
230,117,375.17,20.92,38.76,10.03,0.71,-1,-1,-1
231,2,251.88,384.95,59.30,13.02,0.85,-1,-1,-1
231,117,376.33,20.93,36.44,9.37,0.72,-1,-1,-1
232,2,250.85,384.29,62.03,13.66,0.85,-1,-1,-1
232,117,375.60,20.27,37.89,9.79,0.71,-1,-1,-1
