0,1,483.00,390.00,77.00,56.00,0.80,-1,-1,-1
1,1,482.86,383.93,78.15,56.87,0.67,-1,-1,-1
2,1,483.24,377.46,78.31,57.02,0.82,-1,-1,-1
3,1,484.54,370.95,78.27,57.05,0.81,-1,-1,-1
4,1,485.85,364.64,77.18,56.31,0.54,-1,-1,-1
5,1,485.96,358.45,76.68,56.06,0.73,-1,-1,-1
5,2,-0.40,316.00,61.99,56.00,0.78,-1,-1,-1
6,1,487.43,353.05,76.42,55.97,0.74,-1,-1,-1
6,2,-0.46,316.77,61.97,56.00,0.75,-1,-1,-1
7,2,-0.47,317.03,61.94,56.00,0.42,-1,-1,-1
8,2,-0.82,317.84,61.87,56.00,0.65,-1,-1,-1
9,2,-0.90,318.08,61.79,56.00,0.58,-1,-1,-1
9,1,489.91,332.63,76.06,55.98,0.73,-1,-1,-1
10,2,-0.89,318.15,61.69,56.00,0.42,-1,-1,-1
11,2,-1.51,318.15,62.24,56.69,0.31,-1,-1,-1
11,1,491.21,322.55,75.71,56.00,0.80,-1,-1,-1
12,1,491.93,314.89,75.28,56.00,0.80,-1,-1,-1
14,1,493.15,305.35,74.84,56.00,0.67,-1,-1,-1
15,1,494.27,301.93,73.58,55.32,0.79,-1,-1,-1
15,2,-2.48,319.95,62.05,56.98,0.57,-1,-1,-1
16,1,494.75,295.49,73.61,55.75,0.79,-1,-1,-1
16,2,-2.33,320.80,60.86,56.31,0.68,-1,-1,-1
17,1,495.70,291.30,72.69,55.25,0.36,-1,-1,-1
17,2,-2.14,321.08,60.20,56.08,0.65,-1,-1,-1
18,1,498.20,287.30,72.01,55.06,0.49,-1,-1,-1
18,2,-2.24,321.84,59.64,56.00,0.62,-1,-1,-1
19,1,502.74,284.01,71.12,55.65,0.37,-1,-1,-1
19,2,-2.15,322.77,59.19,55.97,0.43,-1,-1,-1
27,3,469.01,669.40,100.98,64.00,0.85,-1,-1,-1
29,4,473.01,599.20,94.79,63.20,0.87,-1,-1,-1
30,4,474.18,581.25,93.37,62.27,0.87,-1,-1,-1
31,4,475.55,561.18,91.72,61.18,0.87,-1,-1,-1
32,4,475.97,530.55,91.18,60.88,0.85,-1,-1,-1
33,4,476.15,510.53,90.88,60.81,0.86,-1,-1,-1
34,4,477.13,495.43,89.64,60.11,0.86,-1,-1,-1
35,4,477.57,481.99,88.98,59.88,0.86,-1,-1,-1
36,4,478.65,462.16,87.57,59.13,0.33,-1,-1,-1
37,4,479.48,448.26,86.83,58.89,0.85,-1,-1,-1
38,4,480.70,437.17,85.40,58.14,0.85,-1,-1,-1
39,4,480.77,427.09,85.59,58.56,0.83,-1,-1,-1
40,4,481.66,411.91,85.26,58.73,0.86,-1,-1,-1
42,4,483.11,392.83,83.77,58.09,0.83,-1,-1,-1
43,4,484.35,385.73,82.20,57.33,0.85,-1,-1,-1
44,4,485.29,374.16,81.29,57.07,0.86,-1,-1,-1
45,4,486.44,365.70,80.67,56.98,0.81,-1,-1,-1
46,4,486.69,359.04,80.10,56.95,0.82,-1,-1,-1
47,4,487.97,353.71,78.80,56.28,0.84,-1,-1,-1
48,4,488.50,344.21,78.85,56.70,0.41,-1,-1,-1
49,4,489.89,337.74,77.79,56.20,0.30,-1,-1,-1
50,4,490.86,332.44,77.11,56.01,0.74,-1,-1,-1
51,4,491.70,327.53,76.54,55.95,0.51,-1,-1,-1
52,4,492.88,319.42,75.89,55.93,0.73,-1,-1,-1
53,4,493.74,314.08,75.42,55.93,0.75,-1,-1,-1
54,4,494.17,309.77,75.00,55.94,0.79,-1,-1,-1
56,4,496.12,298.54,74.41,55.96,0.81,-1,-1,-1
57,4,496.68,294.33,73.89,55.99,0.72,-1,-1,-1
58,4,497.67,290.98,72.77,55.34,0.78,-1,-1,-1
59,4,498.10,287.36,72.86,55.76,0.72,-1,-1,-1
66,4,507.09,261.83,70.35,55.04,0.53,-1,-1,-1
70,5,55.61,677.40,100.98,62.00,0.86,-1,-1,-1
71,5,70.21,657.82,100.92,62.00,0.87,-1,-1,-1
73,6,117.41,602.40,94.98,61.00,0.86,-1,-1,-1
74,6,128.68,587.45,94.94,61.00,0.86,-1,-1,-1
75,6,141.84,570.77,94.83,61.00,0.84,-1,-1,-1
75,7,91.00,288.00,68.00,55.00,0.79,-1,-1,-1
75,4,509.28,237.27,68.91,55.00,0.50,-1,-1,-1
76,6,162.02,545.75,93.50,60.25,0.86,-1,-1,-1
76,7,89.85,288.77,67.98,55.00,0.80,-1,-1,-1
77,6,175.88,528.71,92.89,60.01,0.86,-1,-1,-1
77,7,88.61,289.03,68.91,55.78,0.80,-1,-1,-1
78,6,187.36,515.87,91.46,59.22,0.85,-1,-1,-1
78,7,87.92,289.09,69.13,56.02,0.80,-1,-1,-1
79,6,197.14,503.75,90.81,58.96,0.86,-1,-1,-1
79,7,87.80,289.81,68.32,55.37,0.80,-1,-1,-1
80,6,211.63,485.64,90.25,58.89,0.87,-1,-1,-1
80,7,87.09,290.76,68.03,55.12,0.79,-1,-1,-1
81,6,221.95,472.90,89.79,58.87,0.85,-1,-1,-1
81,7,85.78,291.07,68.72,55.73,0.73,-1,-1,-1
82,6,230.46,462.11,89.29,58.88,0.85,-1,-1,-1
82,7,85.37,291.85,68.22,55.27,0.58,-1,-1,-1
83,6,238.81,453.36,87.83,58.22,0.86,-1,-1,-1
83,7,84.92,292.79,68.01,55.09,0.81,-1,-1,-1
84,6,250.21,438.63,87.85,58.66,0.86,-1,-1,-1
84,7,83.74,293.12,68.68,55.70,0.82,-1,-1,-1
85,6,259.32,429.01,86.62,58.16,0.86,-1,-1,-1
85,7,83.72,293.88,68.15,55.26,0.30,-1,-1,-1
86,6,266.12,420.65,85.81,57.98,0.66,-1,-1,-1
86,7,82.71,294.15,68.68,55.76,0.83,-1,-1,-1
87,6,272.39,413.38,85.22,57.92,0.86,-1,-1,-1
87,7,82.08,294.89,68.11,55.28,0.84,-1,-1,-1
88,6,281.89,401.83,84.56,57.91,0.36,-1,-1,-1
88,7,81.49,295.81,67.99,55.09,0.85,-1,-1,-1
89,6,288.57,393.98,83.97,57.91,0.83,-1,-1,-1
89,7,80.24,296.14,68.71,55.69,0.82,-1,-1,-1
90,6,293.90,387.51,83.34,57.92,0.82,-1,-1,-1
90,7,80.16,296.90,68.27,55.25,0.68,-1,-1,-1
91,6,299.83,381.54,81.84,57.26,0.84,-1,-1,-1
91,7,79.11,297.16,68.87,55.75,0.75,-1,-1,-1
92,6,307.83,372.42,81.00,57.02,0.82,-1,-1,-1
92,7,78.81,297.90,68.29,55.27,0.85,-1,-1,-1
93,6,313.67,366.09,80.33,56.94,0.81,-1,-1,-1
93,7,78.00,298.16,68.86,55.75,0.85,-1,-1,-1
94,6,318.75,360.78,78.99,56.25,0.49,-1,-1,-1
94,7,77.79,298.90,68.28,55.27,0.85,-1,-1,-1
95,6,323.09,355.86,78.30,56.00,0.38,-1,-1,-1
95,7,77.00,299.15,68.85,55.75,0.84,-1,-1,-1
96,6,329.15,347.72,78.58,56.58,0.38,-1,-1,-1
96,7,76.43,300.55,68.36,55.27,0.85,-1,-1,-1
97,6,334.06,342.33,77.52,56.15,0.64,-1,-1,-1
97,7,75.92,301.06,68.13,55.09,0.83,-1,-1,-1
98,6,338.39,338.01,76.90,55.99,0.77,-1,-1,-1
98,7,75.38,301.22,68.14,55.02,0.80,-1,-1,-1
99,6,342.24,334.04,76.36,55.94,0.86,-1,-1,-1
99,7,74.83,301.27,68.89,55.66,0.59,-1,-1,-1
100,6,347.53,327.55,75.92,55.92,0.85,-1,-1,-1
100,7,74.34,302.58,68.46,55.24,0.83,-1,-1,-1
101,6,352.05,322.74,75.55,55.92,0.83,-1,-1,-1
101,7,73.87,303.06,68.25,55.08,0.83,-1,-1,-1
102,6,355.61,319.22,75.21,55.93,0.78,-1,-1,-1
102,7,72.99,303.21,68.96,55.68,0.32,-1,-1,-1
103,6,358.14,315.51,74.91,55.94,0.60,-1,-1,-1
